customer_id,churn_probability,churn_risk_label,segment
C07974,0.0,,Loyal Customers
C07975,0.0,,Loyal Customers
C07976,1.0,High Risk,Hibernating
C07977,0.0,,Potential Loyalists
C07978,0.0,,Hibernating
C07979,0.0,,Loyal Customers
C07980,0.0,,Loyal Customers
C07981,0.0,,At Risk
C07982,0.0,,Champions
C07983,1.0,High Risk,Loyal Customers
C07984,0.0,,Potential Loyalists
C07985,0.0,,Potential Loyalists
C07986,0.0,,Loyal Customers
C07987,0.0,,Champions
C07988,0.0,,Loyal Customers
C07989,0.0,,Champions
C07990,1.0,High Risk,Hibernating
C07991,0.0,,Potential Loyalists
C07992,0.0,,At Risk
C07993,0.0,,Potential Loyalists
C07994,0.0,,Potential Loyalists
C07995,0.0,,Champions
C07996,0.0,,Loyal Customers
C07997,0.0,,Champions
C07998,0.0,,At Risk
C07999,0.0,,Potential Loyalists
C08000,0.0,,Potential Loyalists
C08001,0.0,,Loyal Customers
C08002,0.0,,At Risk
C08003,0.0,,Loyal Customers
C08004,0.0,,Loyal Customers
C08005,1.0,High Risk,Potential Loyalists
C08006,1.0,High Risk,Hibernating
C08007,0.998165386210989,High Risk,At Risk
C08008,0.0,,At Risk
C08009,0.0,,Loyal Customers
C08010,1.0,High Risk,Loyal Customers
C08011,0.0,,Potential Loyalists
C08012,0.0,,At Risk
C08013,1.0,High Risk,Potential Loyalists
C08014,0.0,,Potential Loyalists
C08015,1.0,High Risk,Hibernating
C08016,0.0,,Champions
C08017,0.0,,Potential Loyalists
C08018,0.0,,Loyal Customers
C08019,0.0,,At Risk
C08020,0.0,,Loyal Customers
C08021,1.0,High Risk,Hibernating
C08022,0.0,,Loyal Customers
C08023,1.0,High Risk,Loyal Customers
C08024,0.0,,Loyal Customers
C08025,0.0,,Potential Loyalists
C08026,1.0,High Risk,At Risk
C08027,1.0,High Risk,Potential Loyalists
C08028,0.0,,Loyal Customers
C08029,1.0,High Risk,Potential Loyalists
C08030,0.0,,Loyal Customers
C08031,0.0,,At Risk
C08032,0.0,,Loyal Customers
C08033,1.0,High Risk,Potential Loyalists
C08034,0.0,,Potential Loyalists
C08035,0.0,,Champions
C08036,0.0,,Potential Loyalists
C08037,0.0,,At Risk
C08038,0.0,,Loyal Customers
C08039,0.0,,Loyal Customers
C08040,0.0017526787666739551,Low Risk,Hibernating
C08041,0.0,,Loyal Customers
C08042,0.0,,At Risk
C08043,0.0,,At Risk
C08044,0.0,,Potential Loyalists
C08045,0.0,,Potential Loyalists
C08046,1.0,High Risk,Hibernating
C08047,0.0,,Loyal Customers
C08048,0.0,,Potential Loyalists
C08049,0.0,,Champions
C08050,0.0,,Potential Loyalists
C08051,0.0,,Champions
C08052,0.0,,Loyal Customers
C08053,0.0,,Potential Loyalists
C08054,0.0,,Potential Loyalists
C08055,0.0,,Champions
C08056,0.0,,Loyal Customers
C08057,0.0,,Loyal Customers
C08058,0.0,,Potential Loyalists
C08059,1.0,High Risk,Hibernating
C08060,0.0,,Champions
C08061,0.0,,Champions
C08062,0.0,,Loyal Customers
C08063,0.0,,Loyal Customers
C08064,0.0,,Champions
C08065,0.0,,Loyal Customers
C08066,0.0,,Champions
C08067,0.0,,At Risk
C08068,0.0,,Loyal Customers
C08069,0.0,,Potential Loyalists
C08070,0.998165386210989,High Risk,At Risk
C08071,0.0,,Loyal Customers
C08072,0.0,,Potential Loyalists
C08073,0.9995732355505657,High Risk,Potential Loyalists
C08074,1.0,High Risk,Hibernating
C08075,0.0,,At Risk
C08076,0.0,,Loyal Customers
C08077,0.0,,Champions
C08078,0.0,,Loyal Customers
C08079,0.0,,Potential Loyalists
C08080,1.0,High Risk,Potential Loyalists
C08081,0.0,,Loyal Customers
C08082,0.0,,Loyal Customers
C08083,0.0,,Loyal Customers
C08084,1.0,High Risk,Potential Loyalists
C08085,0.0017526787666739551,Low Risk,Hibernating
C08086,0.0,,Champions
C08087,0.0,,Champions
C08088,1.0,High Risk,Loyal Customers
C08089,0.0,,Loyal Customers
C08090,0.0,,Potential Loyalists
C08091,1.0,High Risk,Potential Loyalists
C08092,0.0,,Champions
C08093,0.008165386210988978,Low Risk,Potential Loyalists
C08094,0.0,,Potential Loyalists
C08095,0.0,,Potential Loyalists
C08096,0.0,,Champions
C08097,0.0,,Champions
C08098,0.0,,Champions
C08099,0.0,,Potential Loyalists
C08100,0.0,,Loyal Customers
C08101,1.0,High Risk,Hibernating
C08102,0.006458315347204238,Low Risk,Potential Loyalists
C08103,0.0,,Potential Loyalists
C08104,0.998165386210989,High Risk,At Risk
C08105,1.0,High Risk,At Risk
C08106,0.998165386210989,High Risk,At Risk
C08107,1.0,High Risk,At Risk
C08108,0.0,,Loyal Customers
C08109,0.0,,Loyal Customers
C08110,0.0,,Loyal Customers
C08111,0.0,,Potential Loyalists
C08112,1.0,High Risk,Loyal Customers
C08113,0.0,,At Risk
C08114,1.0,High Risk,Hibernating
C08115,1.0,High Risk,Potential Loyalists
C08116,0.0,,Loyal Customers
C08117,0.0,,Potential Loyalists
C08118,1.0,High Risk,Potential Loyalists
C08119,0.0,,Champions
C08120,0.008165386210988978,Low Risk,Potential Loyalists
C08121,0.0,,Loyal Customers
C08122,1.0,High Risk,At Risk
C08123,0.0,,Potential Loyalists
C08124,0.0,,Potential Loyalists
C08125,0.0,,Loyal Customers
C08126,0.998165386210989,High Risk,At Risk
C08127,0.0,,Champions
C08128,0.0,,Loyal Customers
C08129,0.0,,Loyal Customers
C08130,0.0,,Loyal Customers
C08131,1.0,High Risk,Loyal Customers
C08132,1.0,High Risk,Potential Loyalists
C08133,0.0,,Loyal Customers
C08134,0.0,,Champions
C08135,0.0,,Champions
C08136,0.0,,Potential Loyalists
C08137,0.0,,Champions
C08138,1.0,High Risk,At Risk
C08139,1.0,High Risk,Potential Loyalists
C08140,0.0,,Champions
C08141,0.0,,Loyal Customers
C08142,0.0,,Potential Loyalists
C08143,1.0,High Risk,Potential Loyalists
C08144,0.9995732355505657,High Risk,Potential Loyalists
C08145,1.0,High Risk,Hibernating
C08146,0.9946179525851113,High Risk,Potential Loyalists
C08147,1.0,High Risk,Hibernating
C08148,0.0,,Champions
C08149,0.01,Low Risk,Potential Loyalists
C08150,0.0,,Potential Loyalists
C08151,0.0,,Champions
C08152,0.0,,At Risk
C08153,0.99,High Risk,Hibernating
C08154,1.0,High Risk,Hibernating
C08155,0.0,,Loyal Customers
C08156,0.0,,At Risk
C08157,0.0,,At Risk
C08158,0.0,,Potential Loyalists
C08159,1.0,High Risk,Hibernating
C08160,0.0,,Champions
C08161,0.0,,Potential Loyalists
C08162,0.9946179525851113,High Risk,Potential Loyalists
C08163,0.0,,Champions
C08164,0.0,,Champions
C08165,1.0,High Risk,Hibernating
C08166,0.0,,At Risk
C08167,1.0,High Risk,At Risk
C08168,0.0,,Potential Loyalists
C08169,0.0,,Champions
C08170,0.0,,Potential Loyalists
C08171,0.0,,Potential Loyalists
C08172,0.0,,Champions
C08173,0.9995732355505657,High Risk,Potential Loyalists
C08174,0.0,,Loyal Customers
C08175,1.0,High Risk,Hibernating
C08176,0.0,,Loyal Customers
C08177,0.0,,At Risk
C08178,0.0,,Loyal Customers
C08179,0.0,,Potential Loyalists
C08180,0.0,,Loyal Customers
C08181,0.0,,Loyal Customers
C08182,0.0,,Loyal Customers
C08183,0.0,,Potential Loyalists
C08184,0.0,,Champions
C08185,0.0,,Champions
C08186,0.0,,Potential Loyalists
C08187,0.0,,Potential Loyalists
C08188,0.9945516066442667,High Risk,Hibernating
C08189,0.0,,Champions
C08190,0.0,,Loyal Customers
C08191,0.0,,Potential Loyalists
C08192,0.0,,Hibernating
C08193,0.0,,Potential Loyalists
C08194,0.00461795258511125,Low Risk,Potential Loyalists
C08195,0.0,,Champions
C08196,0.008165386210988978,Low Risk,Potential Loyalists
C08197,0.0,,Potential Loyalists
C08198,0.0,,Loyal Customers
C08199,1.0,High Risk,Loyal Customers
C08200,0.0,,Champions
C08201,0.0,,Potential Loyalists
C08202,0.0,,Potential Loyalists
C08203,0.0,,Champions
C08204,0.0,,Champions
C08205,0.0,,Loyal Customers
C08206,1.0,High Risk,At Risk
C08207,0.0,,Potential Loyalists
C08208,0.0,,Potential Loyalists
C08209,0.0,,At Risk
C08210,0.0,,Champions
C08211,0.0,,Champions
C08212,0.0,,Champions
C08213,0.0,,Potential Loyalists
C08214,0.0,,Loyal Customers
C08215,0.9995732355505657,High Risk,Potential Loyalists
C08216,0.0,,Loyal Customers
C08217,0.0,,Potential Loyalists
C08218,0.0,,Loyal Customers
C08219,1.0,High Risk,Potential Loyalists
C08220,1.0,High Risk,Loyal Customers
C08221,0.0,,Loyal Customers
C08222,0.0,,Loyal Customers
C08223,0.0,,Potential Loyalists
C08224,1.0,High Risk,Hibernating
C08225,0.0,,Loyal Customers
C08226,0.0,,Champions
C08227,0.0,,At Risk
C08228,0.0,,Champions
C08229,1.0,High Risk,Loyal Customers
C08230,0.0,,Loyal Customers
C08231,0.0,,Champions
C08232,1.0,High Risk,Loyal Customers
C08233,0.0,,Champions
C08234,1.0,High Risk,At Risk
C08235,0.0,,At Risk
C08236,0.0,,At Risk
C08237,0.0,,Champions
C08238,0.0,,Potential Loyalists
C08239,0.0,,At Risk
C08240,1.0,High Risk,Potential Loyalists
C08241,1.0,High Risk,Hibernating
C08242,0.0,,At Risk
C08243,0.007425421530479895,Low Risk,Hibernating
C08244,1.0,High Risk,Potential Loyalists
C08245,0.0,,At Risk
C08246,0.0,,Potential Loyalists
C08247,1.0,High Risk,Hibernating
C08248,0.0,,Champions
C08249,0.0,,Loyal Customers
C08250,0.0,,Potential Loyalists
C08251,0.0,,Loyal Customers
C08252,0.0,,Loyal Customers
C08253,0.0,,Loyal Customers
C08254,0.0,,Potential Loyalists
C08255,0.0,,Loyal Customers
C08256,0.0,,Potential Loyalists
C08257,1.0,High Risk,At Risk
C08258,0.0,,Loyal Customers
C08259,0.0,,At Risk
C08260,0.0,,Loyal Customers
C08261,0.0,,At Risk
C08262,0.0,,Potential Loyalists
C08263,0.0,,Loyal Customers
C08264,0.0,,Potential Loyalists
C08265,0.0,,Potential Loyalists
C08266,0.0,,Potential Loyalists
C08267,0.0,,Loyal Customers
C08268,0.0,,Loyal Customers
C08269,1.0,High Risk,Potential Loyalists
C08270,0.0,,Potential Loyalists
C08271,0.0,,Loyal Customers
C08272,1.0,High Risk,At Risk
C08273,0.0,,At Risk
C08274,0.0,,Champions
C08275,0.0,,Champions
C08276,0.0,,Champions
C08277,0.0,,Potential Loyalists
C08278,0.0,,Loyal Customers
C08279,1.0,High Risk,Hibernating
C08280,0.0,,Potential Loyalists
C08281,0.0,,At Risk
C08282,0.0,,Champions
C08283,0.0,,Loyal Customers
C08284,0.0,,Loyal Customers
C08285,0.0,,Loyal Customers
C08286,1.0,High Risk,Loyal Customers
C08287,0.0,,Potential Loyalists
C08288,0.0,,Champions
C08289,0.0,,At Risk
C08290,0.0,,Loyal Customers
C08291,0.0,,Loyal Customers
C08292,0.0,,Potential Loyalists
C08293,0.0,,Potential Loyalists
C08294,0.0,,Champions
C08295,0.0,,Loyal Customers
C08296,0.0,,Loyal Customers
C08297,0.0,,Champions
C08298,0.0,,Champions
C08299,0.0,,Champions
C08300,0.0,,Champions
C08301,0.0,,Potential Loyalists
C08302,0.0,,Loyal Customers
C08303,0.0,,Loyal Customers
C08304,0.0,,Potential Loyalists
C08305,0.0,,Loyal Customers
C08306,0.0050235036038859295,Low Risk,Hibernating
C08307,0.0,,Potential Loyalists
C08308,0.0,,Loyal Customers
C08309,1.0,High Risk,At Risk
C08310,0.0,,Champions
C08311,1.0,High Risk,Potential Loyalists
C08312,0.0,,Loyal Customers
C08313,1.0,High Risk,At Risk
C08314,0.0,,Loyal Customers
C08315,0.0,,Loyal Customers
C08316,0.0,,Loyal Customers
C08317,0.0,,Loyal Customers
C08318,0.0,,Champions
C08319,0.98,High Risk,At Risk
C08320,0.0,,Loyal Customers
C08321,0.0,,Loyal Customers
C08322,0.0,,Champions
C08323,0.0,,Potential Loyalists
C08324,0.0,,Champions
C08325,0.0,,Loyal Customers
C08326,0.0,,Potential Loyalists
C08327,0.0,,Loyal Customers
C08328,0.0,,Champions
C08329,0.0,,Champions
C08330,0.0,,Potential Loyalists
C08331,0.9946179525851113,High Risk,Potential Loyalists
C08332,0.0,,At Risk
C08333,0.0,,At Risk
C08334,0.0,,Champions
C08335,1.0,High Risk,Potential Loyalists
C08336,0.0,,Loyal Customers
C08337,0.0,,Loyal Customers
C08338,0.0,,At Risk
C08339,1.0,High Risk,Potential Loyalists
C08340,0.0,,At Risk
C08341,1.0,High Risk,At Risk
C08342,0.0,,Champions
C08343,0.0,,Potential Loyalists
C08344,0.0,,Loyal Customers
C08345,0.0,,At Risk
C08346,0.0,,Potential Loyalists
C08347,1.0,High Risk,Hibernating
C08348,0.0,,Loyal Customers
C08349,0.0,,Potential Loyalists
C08350,1.0,High Risk,Hibernating
C08351,0.0,,Champions
C08352,0.9995732355505657,High Risk,Potential Loyalists
C08353,0.0,,Champions
C08354,0.0,,Loyal Customers
C08355,0.0,,Loyal Customers
C08356,0.0,,Champions
C08357,0.0,,Loyal Customers
C08358,0.0,,Potential Loyalists
C08359,0.0,,Potential Loyalists
C08360,1.0,High Risk,Hibernating
C08361,0.0,,At Risk
C08362,0.0,,Potential Loyalists
C08363,0.0,,Loyal Customers
C08364,0.0,,Loyal Customers
C08365,0.99,High Risk,At Risk
C08366,1.0,High Risk,Loyal Customers
C08367,1.0,High Risk,Potential Loyalists
C08368,0.0,,Loyal Customers
C08369,0.0,,Potential Loyalists
C08370,0.0,,Champions
C08371,1.0,High Risk,At Risk
C08372,0.9988981404385234,High Risk,Potential Loyalists
C08373,0.0,,Champions
C08374,0.0,,At Risk
C08375,0.0,,Loyal Customers
C08376,1.0,High Risk,Loyal Customers
C08377,0.0,,At Risk
C08378,0.0,,Loyal Customers
C08379,1.0,High Risk,At Risk
C08380,0.0,,Potential Loyalists
C08381,0.0,,Loyal Customers
C08382,0.0,,Champions
C08383,0.0,,Loyal Customers
C08384,1.0,High Risk,Hibernating
C08385,0.0,,Loyal Customers
C08386,0.0,,Champions
C08387,0.0,,Loyal Customers
C08388,0.0,,Champions
C08389,0.0,,Potential Loyalists
C08390,1.0,High Risk,Potential Loyalists
C08391,0.0,,Potential Loyalists
C08392,0.0,,Loyal Customers
C08393,0.0,,Champions
C08394,0.0,,Champions
C08395,0.0,,At Risk
C08396,0.0,,Potential Loyalists
C08397,0.0,,Potential Loyalists
C08398,0.0,,Champions
C08399,0.0,,Potential Loyalists
C08400,0.0,,Potential Loyalists
C08401,0.0,,Potential Loyalists
C08402,0.006458315347204238,Low Risk,Potential Loyalists
C08403,1.0,High Risk,Potential Loyalists
C08404,0.0,,At Risk
C08405,0.0,,Champions
C08406,0.0,,Potential Loyalists
C08407,0.0,,At Risk
C08408,1.0,High Risk,Hibernating
C08409,0.0,,Loyal Customers
C08410,1.0,High Risk,Loyal Customers
C08411,0.0,,Loyal Customers
C08412,0.0,,Potential Loyalists
C08413,0.0,,Champions
C08414,0.0,,Potential Loyalists
C08415,1.0,High Risk,At Risk
C08416,0.0,,Champions
C08417,0.004551606644266718,Low Risk,Hibernating
C08418,0.0,,Champions
C08419,0.0,,Loyal Customers
C08420,0.0,,Loyal Customers
C08421,0.0,,Potential Loyalists
C08422,0.0,,Loyal Customers
C08423,0.0,,Loyal Customers
C08424,0.0,,Loyal Customers
C08425,0.0,,Potential Loyalists
C08426,0.0,,Potential Loyalists
C08427,0.9946179525851113,High Risk,Potential Loyalists
C08428,0.0,,Loyal Customers
C08429,0.0,,Loyal Customers
C08430,0.0,,Loyal Customers
C08431,0.0,,Loyal Customers
C08432,0.0,,Loyal Customers
C08433,0.0,,Potential Loyalists
C08434,0.0,,Potential Loyalists
C08435,1.0,High Risk,Hibernating
C08436,0.0,,Loyal Customers
C08437,0.0,,Potential Loyalists
C08438,1.0,High Risk,Potential Loyalists
C08439,0.0,,Hibernating
C08440,1.0,High Risk,Loyal Customers
C08441,0.0,,Loyal Customers
C08442,0.0,,Potential Loyalists
C08443,0.0,,At Risk
C08444,0.0,,Champions
C08445,0.0,,Champions
C08446,1.0,High Risk,Loyal Customers
C08447,0.0,,Champions
C08448,0.0,,Loyal Customers
C08449,0.0,,Loyal Customers
C08450,0.0,,Loyal Customers
C08451,0.0,,Loyal Customers
C08452,0.0,,Champions
C08453,0.0,,Loyal Customers
C08454,0.0,,Champions
C08455,1.0,High Risk,Potential Loyalists
C08456,0.0,,Potential Loyalists
C08457,0.0,,Loyal Customers
C08458,0.0,,Loyal Customers
C08459,0.0,,At Risk
C08460,0.0,,Loyal Customers
C08461,0.0,,Potential Loyalists
C08462,1.0,High Risk,Hibernating
C08463,0.0,,Champions
C08464,0.0,,Champions
C08465,0.0,,Potential Loyalists
C08466,0.0,,Loyal Customers
C08467,1.0,High Risk,Hibernating
C08468,1.0,High Risk,Loyal Customers
C08469,0.0,,Champions
C08470,0.0,,Potential Loyalists
C08471,1.0,High Risk,At Risk
C08472,1.0,High Risk,At Risk
C08473,0.0,,Loyal Customers
C08474,0.0,,Potential Loyalists
C08475,0.0,,Loyal Customers
C08476,0.0,,Champions
C08477,0.0,,Champions
C08478,0.0,,At Risk
C08479,0.0,,Loyal Customers
C08480,1.0,High Risk,Potential Loyalists
C08481,0.0,,Champions
C08482,0.0,,Loyal Customers
C08483,0.9946179525851113,High Risk,Potential Loyalists
C08484,0.0,,Potential Loyalists
C08485,0.0,,Loyal Customers
C08486,0.0,,Loyal Customers
C08487,0.0,,At Risk
C08488,1.0,High Risk,Hibernating
C08489,0.0,,Loyal Customers
C08490,0.0,,Loyal Customers
C08491,0.0,,Loyal Customers
C08492,1.0,High Risk,Potential Loyalists
C08493,0.9995732355505657,High Risk,Potential Loyalists
C08494,0.00461795258511125,Low Risk,Potential Loyalists
C08495,0.0,,Potential Loyalists
C08496,0.0,,Loyal Customers
C08497,0.0,,Potential Loyalists
C08498,0.0,,Champions
C08499,0.0,,Potential Loyalists
C08500,0.0,,Champions
C08501,0.0,,At Risk
C08502,1.0,High Risk,Hibernating
C08503,1.0,High Risk,Hibernating
C08504,0.0,,Champions
C08505,0.9950235036038859,High Risk,Hibernating
C08506,0.0,,Potential Loyalists
C08507,1.0,High Risk,Potential Loyalists
C08508,0.0,,Potential Loyalists
C08509,0.0,,Champions
C08510,0.0,,Loyal Customers
C08511,0.0,,Potential Loyalists
C08512,0.0,,Loyal Customers
C08513,0.0,,Champions
C08514,0.0,,Loyal Customers
C08515,0.0,,Loyal Customers
C08516,0.9950235036038859,High Risk,Hibernating
C08517,0.0,,Loyal Customers
C08518,0.0,,At Risk
C08519,0.0,,Potential Loyalists
C08520,0.0,,Champions
C08521,0.0,,Potential Loyalists
C08522,0.0,,Potential Loyalists
C08523,1.0,High Risk,Loyal Customers
C08524,1.0,High Risk,Loyal Customers
C08525,0.0,,Potential Loyalists
C08526,1.0,High Risk,Hibernating
C08527,0.0,,Potential Loyalists
C08528,1.0,High Risk,Hibernating
C08529,0.0,,Potential Loyalists
C08530,0.0,,Loyal Customers
C08531,1.0,High Risk,Hibernating
C08532,0.0,,At Risk
C08533,0.0,,Potential Loyalists
C08534,0.0,,Champions
C08535,0.0,,Champions
C08536,0.0,,Loyal Customers
C08537,0.0,,Champions
C08538,0.0,,Loyal Customers
C08539,0.0,,Loyal Customers
C08540,0.0,,Champions
C08541,0.0,,At Risk
C08542,1.0,High Risk,Hibernating
C08543,1.0,High Risk,Hibernating
C08544,0.0,,At Risk
C08545,0.0,,Loyal Customers
C08546,0.0,,Champions
C08547,0.0,,Potential Loyalists
C08548,0.0,,Champions
C08549,0.0,,Champions
C08550,0.0,,Loyal Customers
C08551,0.0,,Champions
C08552,0.0,,Potential Loyalists
C08553,0.0,,Loyal Customers
C08554,0.0,,At Risk
C08555,0.0050235036038859295,Low Risk,Hibernating
C08556,0.0,,Loyal Customers
C08557,1.0,High Risk,Hibernating
C08558,1.0,High Risk,At Risk
C08559,0.0,,Potential Loyalists
C08560,0.0,,Potential Loyalists
C08561,0.0,,Potential Loyalists
C08562,0.0,,Champions
C08563,0.00461795258511125,Low Risk,Potential Loyalists
C08564,0.0,,At Risk
C08565,0.0,,Champions
C08566,1.0,High Risk,Hibernating
C08567,1.0,High Risk,Hibernating
C08568,0.0,,At Risk
C08569,0.0,,Loyal Customers
C08570,0.99,High Risk,At Risk
C08571,0.0,,Champions
C08572,0.0,,Champions
C08573,1.0,High Risk,Potential Loyalists
C08574,0.0,,Champions
C08575,0.0,,Loyal Customers
C08576,0.0,,Champions
C08577,1.0,High Risk,Hibernating
C08578,0.0,,Potential Loyalists
C08579,0.0,,Loyal Customers
C08580,0.0,,At Risk
C08581,0.0,,Potential Loyalists
C08582,0.0,,Potential Loyalists
C08583,0.0,,Loyal Customers
C08584,1.0,High Risk,Loyal Customers
C08585,0.0,,Champions
C08586,0.0,,Loyal Customers
C08587,0.0,,At Risk
C08588,0.0,,Loyal Customers
C08589,0.0,,Loyal Customers
C08590,0.0,,Potential Loyalists
C08591,0.0,,Potential Loyalists
C08592,0.0,,Champions
C08593,0.0,,Champions
C08594,0.0,,Loyal Customers
C08595,0.0,,Potential Loyalists
C08596,0.0,,Loyal Customers
C08597,0.0,,Potential Loyalists
C08598,0.0,,Potential Loyalists
C08599,0.0,,Loyal Customers
C08600,0.0,,Loyal Customers
C08601,0.00461795258511125,Low Risk,Potential Loyalists
C08602,0.0,,Loyal Customers
C08603,0.0,,Champions
C08604,0.0,,Loyal Customers
C08605,0.0,,Loyal Customers
C08606,0.0050235036038859295,Low Risk,Hibernating
C08607,0.0,,Champions
C08608,1.0,High Risk,Potential Loyalists
C08609,0.0,,Champions
C08610,0.0,,Champions
C08611,0.0,,Loyal Customers
C08612,0.0,,Potential Loyalists
C08613,0.9964583153472043,High Risk,At Risk
C08614,0.0,,Potential Loyalists
C08615,0.0,,Loyal Customers
C08616,0.0,,At Risk
C08617,0.0,,Loyal Customers
C08618,0.0,,Potential Loyalists
C08619,0.0,,Potential Loyalists
C08620,0.0,,Potential Loyalists
C08621,0.0,,Loyal Customers
C08622,0.008165386210988978,Low Risk,At Risk
C08623,0.0,,Loyal Customers
C08624,0.0,,Loyal Customers
C08625,0.998165386210989,High Risk,At Risk
C08626,1.0,High Risk,Loyal Customers
C08627,0.0,,At Risk
C08628,0.0,,Potential Loyalists
C08629,1.0,High Risk,Potential Loyalists
C08630,0.0,,Potential Loyalists
C08631,0.0,,Champions
C08632,0.0,,Potential Loyalists
C08633,0.0,,Potential Loyalists
C08634,0.0,,Loyal Customers
C08635,0.0,,Champions
C08636,0.0,,Loyal Customers
C08637,0.006458315347204238,Low Risk,Potential Loyalists
C08638,0.008165386210988978,Low Risk,Potential Loyalists
C08639,0.0,,At Risk
C08640,1.0,High Risk,At Risk
C08641,0.0,,Loyal Customers
C08642,0.0,,Loyal Customers
C08643,1.0,High Risk,Hibernating
C08644,0.0,,Champions
C08645,0.0,,Potential Loyalists
C08646,0.0,,Loyal Customers
C08647,0.0,,Loyal Customers
C08648,1.0,High Risk,At Risk
C08649,0.0,,At Risk
C08650,0.00461795258511125,Low Risk,Potential Loyalists
C08651,0.0,,Potential Loyalists
C08652,0.0,,Loyal Customers
C08653,0.0,,Loyal Customers
C08654,0.0,,Loyal Customers
C08655,0.0,,Champions
C08656,0.0,,Loyal Customers
C08657,0.0,,Potential Loyalists
C08658,0.0,,Champions
C08659,0.0,,Loyal Customers
C08660,1.0,High Risk,Hibernating
C08661,0.0,,Potential Loyalists
C08662,0.0,,At Risk
C08663,0.9995732355505657,High Risk,Potential Loyalists
C08664,0.0,,Loyal Customers
C08665,0.0,,Loyal Customers
C08666,0.0,,Potential Loyalists
C08667,0.0,,Potential Loyalists
C08668,0.0,,Champions
C08669,0.0,,Loyal Customers
C08670,0.0,,Loyal Customers
C08671,0.0,,Potential Loyalists
C08672,0.0,,Potential Loyalists
C08673,1.0,High Risk,Loyal Customers
C08674,0.998165386210989,High Risk,At Risk
C08675,1.0,High Risk,Hibernating
C08676,0.9995732355505657,High Risk,Potential Loyalists
C08677,0.0,,Loyal Customers
C08678,0.0,,Champions
C08679,1.0,High Risk,Hibernating
C08680,0.0,,Loyal Customers
C08681,0.0,,Champions
C08682,0.0,,Loyal Customers
C08683,0.0,,Potential Loyalists
C08684,0.0,,At Risk
C08685,0.0,,Loyal Customers
C08686,0.0,,Potential Loyalists
C08687,0.0,,At Risk
C08688,0.0,,Champions
C08689,0.0,,At Risk
C08690,0.0,,Loyal Customers
C08691,0.0,,At Risk
C08692,0.009573235550565554,Low Risk,Potential Loyalists
C08693,0.0,,Loyal Customers
C08694,0.0,,Loyal Customers
C08695,0.0,,Champions
C08696,0.0,,Loyal Customers
C08697,1.0,High Risk,Potential Loyalists
C08698,0.0,,Champions
C08699,0.0,,Champions
C08700,0.0,,Loyal Customers
C08701,1.0,High Risk,At Risk
C08702,0.0,,Potential Loyalists
C08703,0.0,,Loyal Customers
C08704,0.0,,Champions
C08705,0.0,,At Risk
C08706,0.0,,Potential Loyalists
C08707,0.0,,Potential Loyalists
C08708,0.0,,Champions
C08709,0.0,,Loyal Customers
C08710,0.9988981404385234,High Risk,Potential Loyalists
C08711,0.006458315347204238,Low Risk,Potential Loyalists
C08712,0.0,,Loyal Customers
C08713,0.0,,Potential Loyalists
C08714,0.008165386210988978,Low Risk,Potential Loyalists
C08715,0.0,,Loyal Customers
C08716,0.0,,Champions
C08717,0.0,,Champions
C08718,1.0,High Risk,Hibernating
C08719,0.0,,Champions
C08720,0.0,,Champions
C08721,1.0,High Risk,Hibernating
C08722,0.0,,At Risk
C08723,0.0,,Potential Loyalists
C08724,0.0,,At Risk
C08725,0.0,,Loyal Customers
C08726,0.0,,Potential Loyalists
C08727,0.0,,Champions
C08728,1.0,High Risk,Hibernating
C08729,0.998165386210989,High Risk,At Risk
C08730,0.0,,Potential Loyalists
C08731,0.0,,Loyal Customers
C08732,0.0,,Champions
C08733,0.0,,Loyal Customers
C08734,1.0,High Risk,Loyal Customers
C08735,0.0,,Potential Loyalists
C08736,0.0,,Loyal Customers
C08737,0.0,,Potential Loyalists
C08738,0.0,,Loyal Customers
C08739,0.0,,Potential Loyalists
C08740,0.0,,Champions
C08741,0.0,,Champions
C08742,0.0,,At Risk
C08743,0.0,,Loyal Customers
C08744,0.0,,Loyal Customers
C08745,0.0,,Potential Loyalists
C08746,0.0,,Loyal Customers
C08747,0.007425421530479895,Low Risk,Hibernating
C08748,1.0,High Risk,Hibernating
C08749,0.0,,Potential Loyalists
C08750,0.0,,At Risk
C08751,0.0,,Champions
C08752,1.0,High Risk,Hibernating
C08753,0.9950235036038859,High Risk,Hibernating
C08754,0.009573235550565554,Low Risk,Potential Loyalists
C08755,0.9995732355505657,High Risk,Potential Loyalists
C08756,0.0,,At Risk
C08757,1.0,High Risk,Hibernating
C08758,1.0,High Risk,Hibernating
C08759,0.008165386210988978,Low Risk,Potential Loyalists
C08760,0.0,,Champions
C08761,0.0,,Loyal Customers
C08762,1.0,High Risk,At Risk
C08763,0.0,,Loyal Customers
C08764,0.0,,Loyal Customers
C08765,0.0,,Loyal Customers
C08766,0.0,,Champions
C08767,0.0,,At Risk
C08768,0.0,,Potential Loyalists
C08769,0.0,,Loyal Customers
C08770,0.0,,Loyal Customers
C08771,0.9995732355505657,High Risk,Potential Loyalists
C08772,0.0,,Loyal Customers
C08773,0.0,,Loyal Customers
C08774,0.0,,Loyal Customers
C08775,0.0,,Potential Loyalists
C08776,0.0,,Potential Loyalists
C08777,0.0017526787666739551,Low Risk,Hibernating
C08778,1.0,High Risk,At Risk
C08779,0.0,,Loyal Customers
